"","Subject","Activity_Label","sensor","sensor_mean"
"1125",18,"LAYING","tBodyAcc-mean()-Z",-0.107698927907692
"1126",18,"LAYING","tBodyAcc-std()-X",-0.984527649230769
"1127",18,"LAYING","tBodyAcc-std()-Y",-0.986160920923077
"1128",18,"LAYING","tBodyAcc-std()-Z",-0.987658662307692
"1129",18,"LAYING","tGravityAcc-mean()-X",-0.220600509076923
"1130",18,"LAYING","tGravityAcc-mean()-Y",0.719755403692308
"1131",18,"LAYING","tGravityAcc-mean()-Z",0.605495317692308
"1132",18,"LAYING","tGravityAcc-std()-X",-0.982715987538462
"1133",18,"LAYING","tGravityAcc-std()-Y",-0.994093522615385
"1134",18,"LAYING","tGravityAcc-std()-Z",-0.990957249538462
"1135",18,"LAYING","tBodyAccJerk-mean()-X",0.0749985010769231
"1136",18,"LAYING","tBodyAccJerk-mean()-Y",0.0117018961415385
"1137",18,"LAYING","tBodyAccJerk-mean()-Z",-0.00121344813430769
"1138",18,"LAYING","tBodyAccJerk-std()-X",-0.985921071076923
"1139",18,"LAYING","tBodyAccJerk-std()-Y",-0.985554339384615
"1140",18,"LAYING","tBodyAccJerk-std()-Z",-0.990660246153846
"1141",18,"LAYING","tBodyGyro-mean()-X",-0.02517618068
"1142",18,"LAYING","tBodyGyro-mean()-Y",-0.0837587308153846
"1143",18,"LAYING","tBodyGyro-mean()-Z",0.0937781948153846
"1144",18,"LAYING","tBodyGyro-std()-X",-0.992872598
"1145",18,"LAYING","tBodyGyro-std()-Y",-0.984202872923077
"1146",18,"LAYING","tBodyGyro-std()-Z",-0.985108386307692
"1147",18,"LAYING","tBodyGyroJerk-mean()-X",-0.0997154236307692
"1148",18,"LAYING","tBodyGyroJerk-mean()-Y",-0.0393440191846154
"1149",18,"LAYING","tBodyGyroJerk-mean()-Z",-0.0593135986615385
"1150",18,"LAYING","tBodyGyroJerk-std()-X",-0.996104441384615
"1151",18,"LAYING","tBodyGyroJerk-std()-Y",-0.990547638769231
"1152",18,"LAYING","tBodyGyroJerk-std()-Z",-0.992548101846154
"1153",18,"LAYING","tBodyAccMag-mean()",-0.986456241538462
"1154",18,"LAYING","tBodyAccMag-std()",-0.986464542615385
"1155",18,"LAYING","tGravityAccMag-mean()",-0.986456241538462
"1156",18,"LAYING","tGravityAccMag-std()",-0.986464542615385
"1157",18,"LAYING","tBodyAccJerkMag-mean()",-0.98832154
"1158",18,"LAYING","tBodyAccJerkMag-std()",-0.989526277538462
"1159",18,"LAYING","tBodyGyroMag-mean()",-0.980740846769231
"1160",18,"LAYING","tBodyGyroMag-std()",-0.980560877846154
"1161",18,"LAYING","tBodyGyroJerkMag-mean()",-0.993095122615385
"1162",18,"LAYING","tBodyGyroJerkMag-std()",-0.992153054
"1163",18,"LAYING","fBodyAcc-mean()-X",-0.985179972153846
"1164",18,"LAYING","fBodyAcc-mean()-Y",-0.984909884615385
"1165",18,"LAYING","fBodyAcc-mean()-Z",-0.988606906307692
"1166",18,"LAYING","fBodyAcc-std()-X",-0.984321858307692
"1167",18,"LAYING","fBodyAcc-std()-Y",-0.986746450769231
"1168",18,"LAYING","fBodyAcc-std()-Z",-0.987224804307692
"1169",18,"LAYING","fBodyAccJerk-mean()-X",-0.986404709384615
"1170",18,"LAYING","fBodyAccJerk-mean()-Y",-0.985865325230769
"1171",18,"LAYING","fBodyAccJerk-mean()-Z",-0.989116865846154
"1172",18,"LAYING","fBodyAccJerk-std()-X",-0.986641245846154
"1173",18,"LAYING","fBodyAccJerk-std()-Y",-0.986210701230769
"1174",18,"LAYING","fBodyAccJerk-std()-Z",-0.990744752923077
"1175",18,"LAYING","fBodyGyro-mean()-X",-0.992436927692308
"1176",18,"LAYING","fBodyGyro-mean()-Y",-0.985611171384615
"1177",18,"LAYING","fBodyGyro-mean()-Z",-0.984999291538462
"1178",18,"LAYING","fBodyGyro-std()-X",-0.993019371692308
"1179",18,"LAYING","fBodyGyro-std()-Y",-0.983457774923077
"1180",18,"LAYING","fBodyGyro-std()-Z",-0.986483048153846
"1181",18,"LAYING","fBodyAccMag-mean()",-0.986788412
"1182",18,"LAYING","fBodyAccMag-std()",-0.987648484461539
"1183",18,"LAYING","fBodyBodyAccJerkMag-mean()",-0.988548418307692
"1184",18,"LAYING","fBodyBodyAccJerkMag-std()",-0.989710656769231
"1185",18,"LAYING","fBodyBodyGyroMag-mean()",-0.984329092153846
"1186",18,"LAYING","fBodyBodyGyroMag-std()",-0.981468841692308
"1187",18,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.991901007538462
"1188",18,"LAYING","fBodyBodyGyroJerkMag-std()",-0.992737961692308
"1189",19,"LAYING","tBodyAcc-mean()-X",0.272653733493976
"1190",19,"LAYING","tBodyAcc-mean()-Y",-0.0171426864421687
"1191",19,"LAYING","tBodyAcc-mean()-Z",-0.10898146186747
"1192",19,"LAYING","tBodyAcc-std()-X",-0.965019579518072
"1193",19,"LAYING","tBodyAcc-std()-Y",-0.973449968554217
"1194",19,"LAYING","tBodyAcc-std()-Z",-0.984672837228916
"1195",19,"LAYING","tGravityAcc-mean()-X",-0.680043155060241
"1196",19,"LAYING","tGravityAcc-mean()-Y",0.725646622771084
"1197",19,"LAYING","tGravityAcc-mean()-Z",0.68762385253012
"1198",19,"LAYING","tGravityAcc-std()-X",-0.958959611084337
"1199",19,"LAYING","tGravityAcc-std()-Y",-0.986993149638554
"1200",19,"LAYING","tGravityAcc-std()-Z",-0.988819031566265
"1201",19,"LAYING","tBodyAccJerk-mean()-X",0.0772317998650602
"1202",19,"LAYING","tBodyAccJerk-mean()-Y",0.011149573306747
"1203",19,"LAYING","tBodyAccJerk-mean()-Z",-0.000988690855325301
"1204",19,"LAYING","tBodyAccJerk-std()-X",-0.983605223493976
"1205",19,"LAYING","tBodyAccJerk-std()-Y",-0.974524522650602
"1206",19,"LAYING","tBodyAccJerk-std()-Z",-0.988260181084337
"1207",19,"LAYING","tBodyGyro-mean()-X",-0.0312072730559566
"1208",19,"LAYING","tBodyGyro-mean()-Y",-0.0952628014096386
"1209",19,"LAYING","tBodyGyro-mean()-Z",0.10860511373494
"1210",19,"LAYING","tBodyGyro-std()-X",-0.981357611445783
"1211",19,"LAYING","tBodyGyro-std()-Y",-0.963617705662651
"1212",19,"LAYING","tBodyGyro-std()-Z",-0.973197523855422
"1213",19,"LAYING","tBodyGyroJerk-mean()-X",-0.0956018266746988
"1214",19,"LAYING","tBodyGyroJerk-mean()-Y",-0.0371476597051807
"1215",19,"LAYING","tBodyGyroJerk-mean()-Z",-0.0599161477951807
"1216",19,"LAYING","tBodyGyroJerk-std()-X",-0.976105663493976
"1217",19,"LAYING","tBodyGyroJerk-std()-Y",-0.984607728915663
"1218",19,"LAYING","tBodyGyroJerk-std()-Z",-0.986958363975904
"1219",19,"LAYING","tBodyAccMag-mean()",-0.96626080686747
"1220",19,"LAYING","tBodyAccMag-std()",-0.963193489036145
"1221",19,"LAYING","tGravityAccMag-mean()",-0.96626080686747
"1222",19,"LAYING","tGravityAccMag-std()",-0.963193489036145
"1223",19,"LAYING","tBodyAccJerkMag-mean()",-0.98478434
"1224",19,"LAYING","tBodyAccJerkMag-std()",-0.980668287831325
"1225",19,"LAYING","tBodyGyroMag-mean()",-0.953263432771084
"1226",19,"LAYING","tBodyGyroMag-std()",-0.955906646506024
"1227",19,"LAYING","tBodyGyroJerkMag-mean()",-0.985342497710843
"1228",19,"LAYING","tBodyGyroJerkMag-std()",-0.980245510843374
"1229",19,"LAYING","fBodyAcc-mean()-X",-0.97453373
"1230",19,"LAYING","fBodyAcc-mean()-Y",-0.972798824096386
"1231",19,"LAYING","fBodyAcc-mean()-Z",-0.985340447349398
"1232",19,"LAYING","fBodyAcc-std()-X",-0.962085001204819
"1233",19,"LAYING","fBodyAcc-std()-Y",-0.974832075662651
"1234",19,"LAYING","fBodyAcc-std()-Z",-0.984740998192771
"1235",19,"LAYING","fBodyAccJerk-mean()-X",-0.983478561807229
"1236",19,"LAYING","fBodyAccJerk-mean()-Y",-0.974878270963855
"1237",19,"LAYING","fBodyAccJerk-mean()-Z",-0.986506488795181
"1238",19,"LAYING","fBodyAccJerk-std()-X",-0.985278006987952
"1239",19,"LAYING","fBodyAccJerk-std()-Y",-0.975964111566265
"1240",19,"LAYING","fBodyAccJerk-std()-Z",-0.988558703373494
"1241",19,"LAYING","fBodyGyro-mean()-X",-0.974196217590361
"1242",19,"LAYING","fBodyGyro-mean()-Y",-0.972061003493976
"1243",19,"LAYING","fBodyGyro-mean()-Z",-0.97393233253012
"1244",19,"LAYING","fBodyGyro-std()-X",-0.983944795060241
"1245",19,"LAYING","fBodyGyro-std()-Y",-0.959831365783133
"1246",19,"LAYING","fBodyGyro-std()-Z",-0.975417523855422
"1247",19,"LAYING","fBodyAccMag-mean()",-0.971957401325301
"1248",19,"LAYING","fBodyAccMag-std()",-0.964056773975904
"1249",19,"LAYING","fBodyBodyAccJerkMag-mean()",-0.980621564096386
"1250",19,"LAYING","fBodyBodyAccJerkMag-std()",-0.979452188433735
"1251",19,"LAYING","fBodyBodyGyroMag-mean()",-0.965624724457831
"1252",19,"LAYING","fBodyBodyGyroMag-std()",-0.957496024457831
"1253",19,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.981890470361446
"1254",19,"LAYING","fBodyBodyGyroJerkMag-std()",-0.97932784746988
"1255",20,"LAYING","tBodyAcc-mean()-X",0.239507882205882
"1256",20,"LAYING","tBodyAcc-mean()-Y",-0.0144406281132353
"1257",20,"LAYING","tBodyAcc-mean()-Z",-0.104274322538235
"1258",20,"LAYING","tBodyAcc-std()-X",-0.962249114705882
"1259",20,"LAYING","tBodyAcc-std()-Y",-0.964098180294118
"1260",20,"LAYING","tBodyAcc-std()-Z",-0.972571998382353
"1261",20,"LAYING","tGravityAcc-mean()-X",-0.472431415573529
"1262",20,"LAYING","tGravityAcc-mean()-Y",0.864882956617647
"1263",20,"LAYING","tGravityAcc-mean()-Z",0.477573305
"1264",20,"LAYING","tGravityAcc-std()-X",-0.928674215147059
"1265",20,"LAYING","tGravityAcc-std()-Y",-0.976018476911765
"1266",20,"LAYING","tGravityAcc-std()-Z",-0.9765185525
"1267",20,"LAYING","tBodyAccJerk-mean()-X",0.0892716006470588
"1268",20,"LAYING","tBodyAccJerk-mean()-Y",0.00110822495382353
"1269",20,"LAYING","tBodyAccJerk-mean()-Z",-0.00309891846569118
"1270",20,"LAYING","tBodyAccJerk-std()-X",-0.984270728235294
"1271",20,"LAYING","tBodyAccJerk-std()-Y",-0.977002606764706
"1272",20,"LAYING","tBodyAccJerk-std()-Z",-0.984989224117647
"1273",20,"LAYING","tBodyGyro-mean()-X",-0.0231760616308824
"1274",20,"LAYING","tBodyGyro-mean()-Y",-0.0954899626029412
"1275",20,"LAYING","tBodyGyro-mean()-Z",0.123680209926471
"1276",20,"LAYING","tBodyGyro-std()-X",-0.984477414264706
"1277",20,"LAYING","tBodyGyro-std()-Y",-0.972941910294118
"1278",20,"LAYING","tBodyGyro-std()-Z",-0.972409893529412
"1279",20,"LAYING","tBodyGyroJerk-mean()-X",-0.0995033069117647
"1280",20,"LAYING","tBodyGyroJerk-mean()-Y",-0.038776298
"1281",20,"LAYING","tBodyGyroJerk-mean()-Z",-0.0610028293088235
"1282",20,"LAYING","tBodyGyroJerk-std()-X",-0.989283577352941
"1283",20,"LAYING","tBodyGyroJerk-std()-Y",-0.981540062058823
"1284",20,"LAYING","tBodyGyroJerk-std()-Z",-0.986670534411765
"1285",20,"LAYING","tBodyAccMag-mean()",-0.960743126176471
"1286",20,"LAYING","tBodyAccMag-std()",-0.939489444558824
"1287",20,"LAYING","tGravityAccMag-mean()",-0.960743126176471
"1288",20,"LAYING","tGravityAccMag-std()",-0.939489444558824
"1289",20,"LAYING","tBodyAccJerkMag-mean()",-0.984670073823529
"1290",20,"LAYING","tBodyAccJerkMag-std()",-0.980161687058824
"1291",20,"LAYING","tBodyGyroMag-mean()",-0.9604473725
"1292",20,"LAYING","tBodyGyroMag-std()",-0.962153597941176
"1293",20,"LAYING","tBodyGyroJerkMag-mean()",-0.986749500882353
"1294",20,"LAYING","tBodyGyroJerkMag-std()",-0.981079301617647
"1295",20,"LAYING","fBodyAcc-mean()-X",-0.965728781617647
"1296",20,"LAYING","fBodyAcc-mean()-Y",-0.965595958382353
"1297",20,"LAYING","fBodyAcc-mean()-Z",-0.976392651323529
"1298",20,"LAYING","fBodyAcc-std()-X",-0.960997907205882
"1299",20,"LAYING","fBodyAcc-std()-Y",-0.964960988382353
"1300",20,"LAYING","fBodyAcc-std()-Z",-0.971901324705882
"1301",20,"LAYING","fBodyAccJerk-mean()-X",-0.983889985147059
"1302",20,"LAYING","fBodyAccJerk-mean()-Y",-0.9772207075
"1303",20,"LAYING","fBodyAccJerk-mean()-Z",-0.982876212058823
"1304",20,"LAYING","fBodyAccJerk-std()-X",-0.986213883088235
"1305",20,"LAYING","fBodyAccJerk-std()-Y",-0.978451446764706
"1306",20,"LAYING","fBodyAccJerk-std()-Z",-0.985707806323529
"1307",20,"LAYING","fBodyGyro-mean()-X",-0.982619403529412
"1308",20,"LAYING","fBodyGyro-mean()-Y",-0.973120029558823
"1309",20,"LAYING","fBodyGyro-mean()-Z",-0.972278603529412
"1310",20,"LAYING","fBodyGyro-std()-X",-0.985154588529412
"1311",20,"LAYING","fBodyGyro-std()-Y",-0.973092518088235
"1312",20,"LAYING","fBodyGyro-std()-Z",-0.974995267058824
"1313",20,"LAYING","fBodyAccMag-mean()",-0.952827071323529
"1314",20,"LAYING","fBodyAccMag-std()",-0.9418940855
"1315",20,"LAYING","fBodyBodyAccJerkMag-mean()",-0.979695458088235
"1316",20,"LAYING","fBodyBodyAccJerkMag-std()",-0.979565196911765
"1317",20,"LAYING","fBodyBodyGyroMag-mean()",-0.969832241176471
"1318",20,"LAYING","fBodyBodyGyroMag-std()",-0.964205915441177
"1319",20,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.981119820588235
"1320",20,"LAYING","fBodyBodyGyroJerkMag-std()",-0.981986152941177
"1321",21,"LAYING","tBodyAcc-mean()-X",0.271325472455556
"1322",21,"LAYING","tBodyAcc-mean()-Y",-0.0184233048415556
"1323",21,"LAYING","tBodyAcc-mean()-Z",-0.103253832233333
"1324",21,"LAYING","tBodyAcc-std()-X",-0.955019866222222
"1325",21,"LAYING","tBodyAcc-std()-Y",-0.956959422222222
"1326",21,"LAYING","tBodyAcc-std()-Z",-0.945653787777778
"1327",21,"LAYING","tGravityAcc-mean()-X",-0.174349174822222
"1328",21,"LAYING","tGravityAcc-mean()-Y",0.599992678
"1329",21,"LAYING","tGravityAcc-mean()-Z",0.788251027111111
"1330",21,"LAYING","tGravityAcc-std()-X",-0.945905270555556
"1331",21,"LAYING","tGravityAcc-std()-Y",-0.983732936111111
"1332",21,"LAYING","tGravityAcc-std()-Z",-0.952416332444444
"1333",21,"LAYING","tBodyAccJerk-mean()-X",0.0820150201077778
"1334",21,"LAYING","tBodyAccJerk-mean()-Y",0.0119943671007778
"1335",21,"LAYING","tBodyAccJerk-mean()-Z",-0.0139053438591111
"1336",21,"LAYING","tBodyAccJerk-std()-X",-0.984826520888889
"1337",21,"LAYING","tBodyAccJerk-std()-Y",-0.971584753222222
"1338",21,"LAYING","tBodyAccJerk-std()-Z",-0.983977644222222
"1339",21,"LAYING","tBodyGyro-mean()-X",-0.0305126188777778
"1340",21,"LAYING","tBodyGyro-mean()-Y",-0.113800486377778
"1341",21,"LAYING","tBodyGyro-mean()-Z",0.0980906517
"1342",21,"LAYING","tBodyGyro-std()-X",-0.975411857555556
"1343",21,"LAYING","tBodyGyro-std()-Y",-0.952147091444444
"1344",21,"LAYING","tBodyGyro-std()-Z",-0.981345430888889
"1345",21,"LAYING","tBodyGyroJerk-mean()-X",-0.0964118375066667
"1346",21,"LAYING","tBodyGyroJerk-mean()-Y",-0.0346275066055556
"1347",21,"LAYING","tBodyGyroJerk-mean()-Z",-0.0601398663555556
"1348",21,"LAYING","tBodyGyroJerk-std()-X",-0.984643717333333
"1349",21,"LAYING","tBodyGyroJerk-std()-Y",-0.981998497777778
"1350",21,"LAYING","tBodyGyroJerk-std()-Z",-0.988749495666667
"1351",21,"LAYING","tBodyAccMag-mean()",-0.952596583222222
"1352",21,"LAYING","tBodyAccMag-std()",-0.942186431444444
"1353",21,"LAYING","tGravityAccMag-mean()",-0.952596583222222
"1354",21,"LAYING","tGravityAccMag-std()",-0.942186431444444
"1355",21,"LAYING","tBodyAccJerkMag-mean()",-0.982800330555556
"1356",21,"LAYING","tBodyAccJerkMag-std()",-0.978552618777778
"1357",21,"LAYING","tBodyGyroMag-mean()",-0.949278890222222
"1358",21,"LAYING","tBodyGyroMag-std()",-0.949289148
"1359",21,"LAYING","tBodyGyroJerkMag-mean()",-0.985915906888889
"1360",21,"LAYING","tBodyGyroJerkMag-std()",-0.982246471555556
"1361",21,"LAYING","fBodyAcc-mean()-X",-0.968234375555556
"1362",21,"LAYING","fBodyAcc-mean()-Y",-0.960069247
"1363",21,"LAYING","fBodyAcc-mean()-Z",-0.961772190555556
"1364",21,"LAYING","fBodyAcc-std()-X",-0.950929451222222
"1365",21,"LAYING","fBodyAcc-std()-Y",-0.957258971111111
"1366",21,"LAYING","fBodyAcc-std()-Z",-0.940919006555556
"1367",21,"LAYING","fBodyAccJerk-mean()-X",-0.984188841222222
"1368",21,"LAYING","fBodyAccJerk-mean()-Y",-0.972039417111111
"1369",21,"LAYING","fBodyAccJerk-mean()-Z",-0.981630805333333
"1370",21,"LAYING","fBodyAccJerk-std()-X",-0.987061376777778
"1371",21,"LAYING","fBodyAccJerk-std()-Y",-0.973164432777778
"1372",21,"LAYING","fBodyAccJerk-std()-Z",-0.984925270666667
"1373",21,"LAYING","fBodyGyro-mean()-X",-0.973410473
"1374",21,"LAYING","fBodyGyro-mean()-Y",-0.964968005222222
"1375",21,"LAYING","fBodyGyro-mean()-Z",-0.980811216111111
"1376",21,"LAYING","fBodyGyro-std()-X",-0.976226919888889
"1377",21,"LAYING","fBodyGyro-std()-Y",-0.946599855444444
"1378",21,"LAYING","fBodyGyro-std()-Z",-0.983270707333333
"1379",21,"LAYING","fBodyAccMag-mean()",-0.953769071222222
"1380",21,"LAYING","fBodyAccMag-std()",-0.944449070888889
"1381",21,"LAYING","fBodyBodyAccJerkMag-mean()",-0.978444123888889
"1382",21,"LAYING","fBodyBodyAccJerkMag-std()",-0.977604878888889
"1383",21,"LAYING","fBodyBodyGyroMag-mean()",-0.962349012888889
"1384",21,"LAYING","fBodyBodyGyroMag-std()",-0.949736575111111
"1385",21,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.982993315111111
"1386",21,"LAYING","fBodyBodyGyroJerkMag-std()",-0.982305117444444
"1387",22,"LAYING","tBodyAcc-mean()-X",0.279959721194444
"1388",22,"LAYING","tBodyAcc-mean()-Y",-0.0142629864502778
"1389",22,"LAYING","tBodyAcc-mean()-Z",-0.110800924652778
"1390",22,"LAYING","tBodyAcc-std()-X",-0.947735251944444
"1391",22,"LAYING","tBodyAcc-std()-Y",-0.913276301666667
"1392",22,"LAYING","tBodyAcc-std()-Z",-0.942945807916667
"1393",22,"LAYING","tGravityAcc-mean()-X",-0.418494577083333
"1394",22,"LAYING","tGravityAcc-mean()-Y",0.632484075694444
"1395",22,"LAYING","tGravityAcc-mean()-Z",0.771903907083333
"1396",22,"LAYING","tGravityAcc-std()-X",-0.928781249027778
"1397",22,"LAYING","tGravityAcc-std()-Y",-0.958826938556944
"1398",22,"LAYING","tGravityAcc-std()-Z",-0.952435389166667
"1399",22,"LAYING","tBodyAccJerk-mean()-X",0.0752202242222222
"1400",22,"LAYING","tBodyAccJerk-mean()-Y",0.00459834754236111
"1401",22,"LAYING","tBodyAccJerk-mean()-Z",-0.00467438744166667
"1402",22,"LAYING","tBodyAccJerk-std()-X",-0.970355191527778
"1403",22,"LAYING","tBodyAccJerk-std()-Y",-0.955151526805556
"1404",22,"LAYING","tBodyAccJerk-std()-Z",-0.974527011944444
"1405",22,"LAYING","tBodyGyro-mean()-X",-0.0208311371125
"1406",22,"LAYING","tBodyGyro-mean()-Y",-0.09257231175
"1407",22,"LAYING","tBodyGyro-mean()-Z",0.145003879319444
"1408",22,"LAYING","tBodyGyro-std()-X",-0.956641905833333
"1409",22,"LAYING","tBodyGyro-std()-Y",-0.9618849625
"1410",22,"LAYING","tBodyGyro-std()-Z",-0.933251870694444
"1411",22,"LAYING","tBodyGyroJerk-mean()-X",-0.100203934722222
"1412",22,"LAYING","tBodyGyroJerk-mean()-Y",-0.037608730565
"1413",22,"LAYING","tBodyGyroJerk-mean()-Z",-0.0702723568194445
"1414",22,"LAYING","tBodyGyroJerk-std()-X",-0.972092602916667
"1415",22,"LAYING","tBodyGyroJerk-std()-Y",-0.980484171388889
"1416",22,"LAYING","tBodyGyroJerk-std()-Z",-0.978636301805555
"1417",22,"LAYING","tBodyAccMag-mean()",-0.934993799305556
"1418",22,"LAYING","tBodyAccMag-std()",-0.909407761152778
"1419",22,"LAYING","tGravityAccMag-mean()",-0.934993799305556
"1420",22,"LAYING","tGravityAccMag-std()",-0.909407761152778
"1421",22,"LAYING","tBodyAccJerkMag-mean()",-0.971169779305556
"1422",22,"LAYING","tBodyAccJerkMag-std()",-0.959849821805556
"1423",22,"LAYING","tBodyGyroMag-mean()",-0.926616373333333
"1424",22,"LAYING","tBodyGyroMag-std()",-0.923911565972222
"1425",22,"LAYING","tBodyGyroJerkMag-mean()",-0.981716936388889
"1426",22,"LAYING","tBodyGyroJerkMag-std()",-0.974201690972222
"1427",22,"LAYING","fBodyAcc-mean()-X",-0.953758542777778
"1428",22,"LAYING","fBodyAcc-mean()-Y",-0.925524703472222
"1429",22,"LAYING","fBodyAcc-mean()-Z",-0.954219235555556
"1430",22,"LAYING","fBodyAcc-std()-X",-0.945656808055556
"1431",22,"LAYING","fBodyAcc-std()-Y",-0.912562856666667
"1432",22,"LAYING","fBodyAcc-std()-Z",-0.941163951388889
"1433",22,"LAYING","fBodyAccJerk-mean()-X",-0.969570326944444
"1434",22,"LAYING","fBodyAccJerk-mean()-Y",-0.954833264305556
"1435",22,"LAYING","fBodyAccJerk-mean()-Z",-0.970918941666667
"1436",22,"LAYING","fBodyAccJerk-std()-X",-0.974126068055556
"1437",22,"LAYING","fBodyAccJerk-std()-Y",-0.9589609575
"1438",22,"LAYING","fBodyAccJerk-std()-Z",-0.976833164027778
"1439",22,"LAYING","fBodyGyro-mean()-X",-0.95336692
"1440",22,"LAYING","fBodyGyro-mean()-Y",-0.964698258611111
"1441",22,"LAYING","fBodyGyro-mean()-Z",-0.942570240416667
"1442",22,"LAYING","fBodyGyro-std()-X",-0.958030986944444
"1443",22,"LAYING","fBodyGyro-std()-Y",-0.960711254583333
"1444",22,"LAYING","fBodyGyro-std()-Z",-0.936965638611111
"1445",22,"LAYING","fBodyAccMag-mean()",-0.929818990972222
"1446",22,"LAYING","fBodyAccMag-std()",-0.913267251263889
"1447",22,"LAYING","fBodyBodyAccJerkMag-mean()",-0.962654791527778
"1448",22,"LAYING","fBodyBodyAccJerkMag-std()",-0.955635614444444
"1449",22,"LAYING","fBodyBodyGyroMag-mean()",-0.946055840972222
"1450",22,"LAYING","fBodyBodyGyroMag-std()",-0.923552358194444
"1451",22,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.976638980972222
"1452",22,"LAYING","fBodyBodyGyroJerkMag-std()",-0.972789020833333
"1453",23,"LAYING","tBodyAcc-mean()-X",0.274038007986111
"1454",23,"LAYING","tBodyAcc-mean()-Y",-0.0216553835833333
"1455",23,"LAYING","tBodyAcc-mean()-Z",-0.104256776291667
"1456",23,"LAYING","tBodyAcc-std()-X",-0.956756363194444
"1457",23,"LAYING","tBodyAcc-std()-Y",-0.976309827361111
"1458",23,"LAYING","tBodyAcc-std()-Z",-0.973223495416667
"1459",23,"LAYING","tGravityAcc-mean()-X",-0.391564962777778
"1460",23,"LAYING","tGravityAcc-mean()-Y",0.438434067361111
"1461",23,"LAYING","tGravityAcc-mean()-Z",0.918782825277778
"1462",23,"LAYING","tGravityAcc-std()-X",-0.947948758194444
"1463",23,"LAYING","tGravityAcc-std()-Y",-0.982794562916667
"1464",23,"LAYING","tGravityAcc-std()-Z",-0.976780462083333
"1465",23,"LAYING","tBodyAccJerk-mean()-X",0.0831787608333333
"1466",23,"LAYING","tBodyAccJerk-mean()-Y",0.01535144005125
"1467",23,"LAYING","tBodyAccJerk-mean()-Z",-0.00628235060277778
"1468",23,"LAYING","tBodyAccJerk-std()-X",-0.986360446805556
"1469",23,"LAYING","tBodyAccJerk-std()-Y",-0.988611616666667
"1470",23,"LAYING","tBodyAccJerk-std()-Z",-0.984663476666667
"1471",23,"LAYING","tBodyGyro-mean()-X",-0.0113399724663889
"1472",23,"LAYING","tBodyGyro-mean()-Y",-0.105052917
"1473",23,"LAYING","tBodyGyro-mean()-Z",0.111078594708333
"1474",23,"LAYING","tBodyGyro-std()-X",-0.981849400972222
"1475",23,"LAYING","tBodyGyro-std()-Y",-0.959195236388889
"1476",23,"LAYING","tBodyGyro-std()-Z",-0.983920132638889
"1477",23,"LAYING","tBodyGyroJerk-mean()-X",-0.102024922819444
"1478",23,"LAYING","tBodyGyroJerk-mean()-Y",-0.0372449750569444
"1479",23,"LAYING","tBodyGyroJerk-mean()-Z",-0.0621991626111111
"1480",23,"LAYING","tBodyGyroJerk-std()-X",-0.985027850416667
"1481",23,"LAYING","tBodyGyroJerk-std()-Y",-0.979427763472222
"1482",23,"LAYING","tBodyGyroJerk-std()-Z",-0.994908984861111
"1483",23,"LAYING","tBodyAccMag-mean()",-0.962959196805556
"1484",23,"LAYING","tBodyAccMag-std()",-0.957871990555555
"1485",23,"LAYING","tGravityAccMag-mean()",-0.962959196805556
"1486",23,"LAYING","tGravityAccMag-std()",-0.957871990555555
"1487",23,"LAYING","tBodyAccJerkMag-mean()",-0.987010197361111
"1488",23,"LAYING","tBodyAccJerkMag-std()",-0.986685651527778
"1489",23,"LAYING","tBodyGyroMag-mean()",-0.949418000972222
"1490",23,"LAYING","tBodyGyroMag-std()",-0.957227585972222
"1491",23,"LAYING","tBodyGyroJerkMag-mean()",-0.984557478611111
"1492",23,"LAYING","tBodyGyroJerkMag-std()",-0.981314831666667
"1493",23,"LAYING","fBodyAcc-mean()-X",-0.970037238333333
"1494",23,"LAYING","fBodyAcc-mean()-Y",-0.982072295833333
"1495",23,"LAYING","fBodyAcc-mean()-Z",-0.977515213888889
"1496",23,"LAYING","fBodyAcc-std()-X",-0.952410957638889
"1497",23,"LAYING","fBodyAcc-std()-Y",-0.974304149166667
"1498",23,"LAYING","fBodyAcc-std()-Z",-0.972261283055556
"1499",23,"LAYING","fBodyAccJerk-mean()-X",-0.986204659166667
"1500",23,"LAYING","fBodyAccJerk-mean()-Y",-0.988230264166667
"1501",23,"LAYING","fBodyAccJerk-mean()-Z",-0.982415511805556
"1502",23,"LAYING","fBodyAccJerk-std()-X",-0.987840852638889
"1503",23,"LAYING","fBodyAccJerk-std()-Y",-0.989995616944444
"1504",23,"LAYING","fBodyAccJerk-std()-Z",-0.985502011944444
"1505",23,"LAYING","fBodyGyro-mean()-X",-0.979676078055556
"1506",23,"LAYING","fBodyGyro-mean()-Y",-0.96846913625
"1507",23,"LAYING","fBodyGyro-mean()-Z",-0.984238807777778
"1508",23,"LAYING","fBodyGyro-std()-X",-0.982665212638889
"1509",23,"LAYING","fBodyGyro-std()-Y",-0.954997309583333
"1510",23,"LAYING","fBodyGyro-std()-Z",-0.98531784125
"1511",23,"LAYING","fBodyAccMag-mean()",-0.967747053194444
"1512",23,"LAYING","fBodyAccMag-std()",-0.958465695416667
